Image URL,Web page URL,Subset,Labels 
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/GMII/SAHS/GMII_SAHS_1949_100-001.jpg,https://artuk.org/discover/artworks/circus-horses-165131,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WAR/COMP/WAR_COMP_14-001.jpg,https://artuk.org/discover/artworks/city-foulers-mark-54642,'train',' dog'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/STF/NUL/STF_NUL_PAC_151_88-001.jpg,https://artuk.org/discover/artworks/claiming-the-wichnor-flitch-18545,'test',' dog horse'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/NY/NRM/NY_NRM_1996_7400-001.jpg,https://artuk.org/discover/artworks/clapham-junction-9354,'test',' train'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTII/MNS/NTII_MNS_1221342-001.jpg,https://artuk.org/discover/artworks/clare-a-dark-bay-horse-in-a-landscape-132886,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/STF/SAMS/STF_SAMS_G97_009_0001-001.jpg,https://artuk.org/discover/artworks/clarissa-isabella-knight-179817991869-20891,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/STF/CVR/STF_CVR_2-001.jpg,https://artuk.org/discover/artworks/class-4mt-standard-tank-80136-at-cheddleton-station-on-the-churnet-valley-railway-20793,'train',' train'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/NY/MAG/NY_MAG_HARAG_1970-001.jpg,https://artuk.org/discover/artworks/classical-head-9039,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_449-001.jpg,https://artuk.org/discover/artworks/classical-landscape-8576,'test',' sheep'
N/A,,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIV/WADD/NTIV_WADD_120_1995-001.jpg,https://artuk.org/discover/artworks/classical-landscape-with-a-man-and-dog-229541,'test',' dog'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/POW/POW/POW_POW_2550-001.jpg,https://artuk.org/discover/artworks/classical-landscape-with-a-waterfall-and-cows-214262,'train',' cow'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/RCM/CW_RCM_TRURI_1000_273-001.jpg,https://artuk.org/discover/artworks/classical-landscape-with-cart-14387,'validation',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/MAG/NY_MAG_HARAG_338-001.jpg,https://artuk.org/discover/artworks/classical-landscape-with-castle-on-a-rock-8791,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NLW/NLW/NLW_NLW_gcf02260-001.jpg,https://artuk.org/discover/artworks/classical-landscape-with-sheep-and-a-goat-120646,'train',' sheep'
N/A,https://artuk.org/discover/artworks/classical-scene-14317,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/LLR/LAMS/LLR_LAMS_L_F2_1989_0_0B-001.jpg,https://artuk.org/discover/artworks/classroom-81061,'test',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/STF/WAG/STF_WAG_OP378-001.jpg,https://artuk.org/discover/artworks/claverton-downs-19024,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NMM/NMMG/NMM_NMMG_BHC1550-001.jpg,https://artuk.org/discover/artworks/clear-flight-deck-on-board-an-aircraft-carrier-172629,'test',' aeroplane'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/NRM/NY_NRM_1978_1483-001.jpg,https://artuk.org/discover/artworks/cleethorpes-9661,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_1148-001.jpg,https://artuk.org/discover/artworks/cleopatra-dissolving-the-pearl-8563,'test',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTV/NECC/NTV_NECC_3-001.jpg,https://artuk.org/discover/artworks/cleveland-dray-horses-drawing-the-lord-mayors-coach-57867,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/KT/CCMG/KT_CCMG_WMG_003_005-001.jpg,https://artuk.org/discover/artworks/cliff-and-birds-75976,'train',' bird'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/RCM/CW_RCM_TRURI_1000_62-001.jpg,https://artuk.org/discover/artworks/cliff-scene-14251,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NWM/SCP/NWM_SCP_SCO_FA_MM_004-001.jpg,https://artuk.org/discover/artworks/cliff-with-boat-181662,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_1259-001.jpg,https://artuk.org/discover/artworks/cliffords-tower-and-castlegate-postern-8362,'train',' dog'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_1443-001.jpg,https://artuk.org/discover/artworks/cliffords-tower-york-8341,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/GMII/SAHS/GMII_SAHS_1951_9-001.jpg,https://artuk.org/discover/artworks/cliffs-with-boat-165109,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ABD/MMU/ABD_MMU_AG008017-001.jpg,https://artuk.org/discover/artworks/clipper-phoenician-aberdeen-white-star-line-106186,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ABD/MMU/ABD_MMU_10201-001.jpg,https://artuk.org/discover/artworks/clipper-ship-glengairn-off-dover-kent-106155,'test',' bird'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/SIT/CW_SIT_18-001.jpg,https://artuk.org/discover/artworks/clipper-st-ives-bay-15239,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WAR/SBT/WAR_SBT_30-001.jpg,https://artuk.org/discover/artworks/clopton-bridge-stratford-upon-avon-warwickshire-54180,'test',' boat horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/RCM/CW_RCM_TRURI_1920_45-001.jpg,https://artuk.org/discover/artworks/cloud-reflections-14349,'train',' boat horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/STF/STKMG/STF_STKMG_1983_FA_1_1437-001.jpg,https://artuk.org/discover/artworks/clovelly-devon-19703,'train',' bird boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/STF/STKMG/STF_STKMG_1987_FA_37-001.jpg,https://artuk.org/discover/artworks/clown-resting-20122,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/GMII/SAHS/GMII_SAHS_177_1971-001.jpg,https://artuk.org/discover/artworks/coach-and-four-horses-165819,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CHE/NANM/CHE_NANM_1999_66-001.jpg,https://artuk.org/discover/artworks/coach-and-horses-103394,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/HSW/SHCC/HSW_SHCC_E2777_053-001.jpg,https://artuk.org/discover/artworks/coach-and-horses-53535,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/SFK/CCM/SFK_CCM_R_1936_86_15-001.jpg,https://artuk.org/discover/artworks/coach-and-horses-yard-upper-brook-street-ipswich-12105,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORCM_DA1164-001.jpg,https://artuk.org/discover/artworks/coal-ship-unloading-at-old-coal-staith-york-10340,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/NRM/NY_NRM_1977_5776-001.jpg,https://artuk.org/discover/artworks/coast-and-beach-at-dawlish-8910,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/STF/WAG/STF_WAG_OP549-001.jpg,https://artuk.org/discover/artworks/coast-scene-19195,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NOT/NCMG/NOT_NCMG_1934_33-001.jpg,https://artuk.org/discover/artworks/coast-scene-46957,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_309-001.jpg,https://artuk.org/discover/artworks/coast-scene-8377,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/STF/WAG/STF_WAG_OP167-001.jpg,https://artuk.org/discover/artworks/coast-scene-evening-18868,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_178-001.jpg,https://artuk.org/discover/artworks/coast-scene-near-whitby-8369,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NOT/NCMG/NOT_NCMG_1909_52-001.jpg,https://artuk.org/discover/artworks/coast-scene-sunset-47188,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTII/FCC/NTII_FCC_631114-001.jpg,https://artuk.org/discover/artworks/coast-scene-with-a-boat-beached-by-a-martello-tower-130961,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/SYO/CAN/SYO_CAN_A_1938-001.jpg,https://artuk.org/discover/artworks/coast-scene-with-a-fishing-boat-68733,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/TWMS/SAG/TWMS_SAG_TWCMS_B4944-001.jpg,https://artuk.org/discover/artworks/coast-scene-with-boats-35742,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/TWMS/LAG/TWMS_LAG_TWCMS_G524-001.jpg,https://artuk.org/discover/artworks/coast-scene-with-boats-and-figures-36318,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_390-001.jpg,https://artuk.org/discover/artworks/coast-scene-with-boats-being-unloaded-8771,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NOT/NCMG/NOT_NCMG_1890_1214-001.jpg,https://artuk.org/discover/artworks/coast-scene-with-figures-and-boats-47078,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/MER/SEC/MER_SEC_1005-001.jpg,https://artuk.org/discover/artworks/coast-scene-with-figures-and-horses-66271,'validation',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/RCM/CW_RCM_TRURI_1928_48-001.jpg,https://artuk.org/discover/artworks/coast-scene-with-fisherfolk-14460,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/TATE/TATE/TATE_TATE_N02698_10-001.jpg,https://artuk.org/discover/artworks/coast-scene-with-fishermen-and-boats-202404,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/GAC/GAC/GAC_GAC_540-001.jpg,https://artuk.org/discover/artworks/coast-scene-with-fishing-boats-29851,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/TWMS/SAG/TWMS_SAG_TWCMS_B6206-001.jpg,https://artuk.org/discover/artworks/coast-scene-with-fishing-boats-35419,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/TWMS/SAG/TWMS_SAG_TWCMS_B3238-001.jpg,https://artuk.org/discover/artworks/coast-scene-with-fishing-boats-35468,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WYL/LMG/WYL_LMG_032_02-001.jpg,https://artuk.org/discover/artworks/coast-scene-with-fishing-boats-38179,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ERY/FG/ERY_FG_2005_4907-001.jpg,https://artuk.org/discover/artworks/coast-scene-with-fishing-boats-78495,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CI/JEM/CI_JEM_SJA_0000_00131-001.jpg,https://artuk.org/discover/artworks/coast-scene-with-fishing-boats-and-a-martello-tower-jersey-137295,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_138-001.jpg,https://artuk.org/discover/artworks/the-coast-near-den-helder-8662,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/CW/NQH/CW_NQH_19-001.jpg,https://artuk.org/discover/artworks/coastal-cave-14987,'validation',' bird'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/IWM/IWM/IWM_IWM_1299-001.jpg,https://artuk.org/discover/artworks/coastal-motor-boats-off-the-frisian-coast-11-august-1918-5981,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/CW/WCH/CW_WCH_WCH11-001.jpg,https://artuk.org/discover/artworks/coastal-scene-15170,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LLR/NTLMS/LLR_NTLMS_1970_056-001.jpg,https://artuk.org/discover/artworks/coastal-scene-80785,'test',' boat dog'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIII/SUDH/NTIII_SUDH_652417-001.jpg,https://artuk.org/discover/artworks/coastal-scene-boats-by-a-rock-171017,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/DOR/BRC/DOR_BRC_T30_7_2007_2-001.jpg,https://artuk.org/discover/artworks/coastal-scene-with-a-fishing-boat-59164,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WAR/HERB/WAR_HERB_149-001.jpg,https://artuk.org/discover/artworks/coastal-scene-with-boats-55065,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTV/HAP/NTV_HAP_148-001.jpg,https://artuk.org/discover/artworks/coastal-scene-with-boats-56905,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTV/HAP/NTV_HAP_149-001.jpg,https://artuk.org/discover/artworks/coastal-scene-with-boats-56993,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NSC/LAC/NSC_LAC_LAC023-001.jpg,https://artuk.org/discover/artworks/coastal-scene-with-boats-and-cliffs-166841,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_778-001.jpg,https://artuk.org/discover/artworks/coastal-scene-with-crab-catchers-7802,'train',' bird boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/VA/PC/VA_PC_2006AM1874-001.jpg,https://artuk.org/discover/artworks/coastal-scene-with-sailing-and-rowing-boats-and-figures-on-the-shore-30740,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/VA/PC/VA_PC_2006AP9856-001.jpg,https://artuk.org/discover/artworks/coastal-scene-with-sailing-and-rowing-boats-and-figures-on-the-shore-30931,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/DOR/DCMA/DOR_DCMA_ART2325-001.jpg,https://artuk.org/discover/artworks/coastal-scene-with-sailing-boats-59526,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTS/HAIL/NTS_HAIL_21_60-001.jpg,https://artuk.org/discover/artworks/coastal-scene-with-sailing-boats-a-rowing-boat-and-figures-hauling-nets-197243,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTS/HAIL/NTS_HAIL_21_15-001.jpg,https://artuk.org/discover/artworks/coastal-scene-with-sailing-ships-and-rowing-boats-197239,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WS/MMP/WS_MMP_301_033-001.jpg,https://artuk.org/discover/artworks/coastal-scene-with-yachts-and-a-rowing-boat-regatta-69987,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NWM/GRH/NWM_GRH_0174-001.jpg,https://artuk.org/discover/artworks/coastal-town-two-boats-180915,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/GLA/CGLC/GLA_CGLC_PCF_1-001.jpg,https://artuk.org/discover/artworks/coastal-view-with-boats-139172,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/NY/WTB/NY_WTB_PEF430-001.jpg,https://artuk.org/discover/artworks/coble-and-luggar-off-whitby-harbour-10220,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/NY/PPA/NY_PPA_027-001.jpg,https://artuk.org/discover/artworks/coble-at-staithes-9001,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WAR/NMAG/WAR_NMAG_46-001.jpg,https://artuk.org/discover/artworks/cock-bear-inn-wash-lane-nuneaton-warwickshire-54053,'train',' bird'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/NRM/NY_NRM_1996_7045-001.jpg,https://artuk.org/discover/artworks/cock-o-the-north-9719,'test',' train'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/RCM/CW_RCM_PCF_59_06-001.jpg,https://artuk.org/discover/artworks/cockerel-jug-and-book-15284,'test',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ESX/BAG/ESX_BAG_SOUAG_TS919-001.jpg,https://artuk.org/discover/artworks/cockle-boat-at-leigh-2978,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NWM/RAD/NWM_RAD_NTLMS_1970_137-001.jpg,https://artuk.org/discover/artworks/coffee-pot-80795,'train',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LLR/LAMS/LLR_LAMS_L_F454_1977_0_0-001.jpg,https://artuk.org/discover/artworks/coffee-pot-81313,'test',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ESX/COM/ESX_COM_COLEM_1972_125-001.jpg,https://artuk.org/discover/artworks/colchester-castle-2421,'train',' cow horse'
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/ACC/ACC/ACC_ACC_AC_1374-001.jpg,https://artuk.org/discover/artworks/collage-iii-untitled-63886,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_384-001.jpg,https://artuk.org/discover/artworks/collecting-the-offering-in-a-scottish-kirk-8242,'test',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/TWMS/LAG/TWMS_LAG_TWCMS_G1305-001.jpg,https://artuk.org/discover/artworks/collie-dog-36322,'test',' dog'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/DUR/B/DUR_B_1984_7-001.jpg,https://artuk.org/discover/artworks/collings-sheep-43781,'train',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YOU/NY_YOU_649-001.jpg,https://artuk.org/discover/artworks/collioure-9852,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/SFK/CCM/SFK_CCM_R_1960_187-001.jpg,https://artuk.org/discover/artworks/colonel-alderson-on-a-horse-11716,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/GHM/NY_GHM_11-001.jpg,https://artuk.org/discover/artworks/colonel-j-w-r-parker-cb-fsa-10140,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/LLR/LECOCO/LLR_LECOCO_5-001.jpg,https://artuk.org/discover/artworks/colonel-philip-henry-lloyd-cbe-td-jp-dl-chairman-of-leicestershire-county-council-19611974-80269,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WYL/LMG/WYL_LMG_080_11-001.jpg,https://artuk.org/discover/artworks/colonel-r-f-t-gascoigne-18511937-with-his-horse-during-the-south-african-campaign-38697,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/STF/STCC/STF_STCC_10-001.jpg,https://artuk.org/discover/artworks/colonel-sir-william-john-kent-cbe-td-dl-jr-19589,'test',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/NOT/RTH/NOT_RTH_RTH01-001.jpg,https://artuk.org/discover/artworks/colonel-whittaker-46159,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/WMR/RCS/WMR_RCS_RCSSC_P_281-001.jpg,https://artuk.org/discover/artworks/colt-of-mare-and-arab-horse-145873,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/WMR/RCS/WMR_RCS_RCSSC_P_282-001.jpg,https://artuk.org/discover/artworks/colt-of-mare-and-arab-horse-145874,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTII/MNS/NTII_MNS_1221395-001.jpg,https://artuk.org/discover/artworks/columcille-a-horse-in-a-stable-139588,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/VA/PC/VA_PC_2006AT0494-001.jpg,https://artuk.org/discover/artworks/comical-dogs-30944,'train',' dog'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ESX/AM/ESX_AM_168-001.jpg,https://artuk.org/discover/artworks/coming-off-the-heath-exercising-the-horses-newmarket-3741,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/STF/WEDSD/STF_WEDSD_P_202-001.jpg,https://artuk.org/discover/artworks/coming-out-of-the-wood-18474,'train',' dog'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/NRM/NY_NRM_1990_0671-001.jpg,https://artuk.org/discover/artworks/coming-south-perth-station-9389,'test',' dog train'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/NMM/CW_NMM_261-001.jpg,https://artuk.org/discover/artworks/commander-drysdall-packet-commander-14132,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/EDII/ECA/EDII_ECA_PTG_0023-001.jpg,https://artuk.org/discover/artworks/composition-with-table-and-string-of-paper-225250,'test',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/COL/GAG/COL_GAG_2131-001.jpg,https://artuk.org/discover/artworks/composition-with-table-supported-by-amorini-51650,'train',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/MAG/NY_MAG_HARAG_2003-001.jpg,https://artuk.org/discover/artworks/concert-8833,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/LLR/LCNUG/LLR_LCNUG_2001_1-001.jpg,https://artuk.org/discover/artworks/coningsby-charles-sibthorp-82073,'validation',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NID/NICS/NID_NICS_0544-001.jpg,https://artuk.org/discover/artworks/connemara-turf-boat-228088,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/STF/SAMS/STF_SAMS_95_050_0002-001.jpg,https://artuk.org/discover/artworks/conqueror-18573,'train',' cow'
N/A,https://artuk.org/discover/artworks/water-gardens-westhorpe-suffolk-46496,'test',' bird'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTII/MNS/NTII_MNS_1221337-001.jpg,https://artuk.org/discover/artworks/conspirator-a-chestnut-horse-standing-in-a-field-132881,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LLR/AWC/LLR_AWC_0311-001.jpg,https://artuk.org/discover/artworks/constant-lambert-19051951-as-a-young-man-82648,'train',' chair'
N/A,https://artuk.org/discover/artworks/constantine-charles-henry-phipps-3rd-marquis-of-normanby-10011,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/LLR/RNIBC/LLR_RNIBC_7-001.jpg,https://artuk.org/discover/artworks/constellation-of-eyes-80853,'test',' bird'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/PHG/CW_PHG_PEZPH_1989_37-001.jpg,https://artuk.org/discover/artworks/contentment-15026,'test',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LLR/NTLMS/LLR_NTLMS_1966_029_2-001.jpg,https://artuk.org/discover/artworks/conversation-in-a-barn-80764,'train',' dog horse'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/CW/RCM/CW_RCM_TRURI_2004_3_13-001.jpg,https://artuk.org/discover/artworks/conversation-piece-14304,'train',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NWM/BU/NWM_BU_OL00025-001.jpg,https://artuk.org/discover/artworks/conway-boats-177749,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NOT/NCMG/NOT_NCMG_1890_1203-001.jpg,https://artuk.org/discover/artworks/conway-castle-47070,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/STF/WAG/STF_WAG_OP19-001.jpg,https://artuk.org/discover/artworks/conway-castle-caernarvonshire-18891,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/SMG/NY_SMG_618-001.jpg,https://artuk.org/discover/artworks/copy-of-frederic-lord-leightons-self-portrait-of-1880-8300,'validation',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NOT/NTMAG/NOT_NTMAG_1997_14-001.jpg,https://artuk.org/discover/artworks/corner-of-market-place-newark-nottinghamshire-46485,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ERY/BAGG/ERY_BAGG_1997_39-001.jpg,https://artuk.org/discover/artworks/corner-of-the-horse-tent-sangers-circus-79719,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WMRII/FWF/WMRII_FWF_102929-001.jpg,https://artuk.org/discover/artworks/corner-table-218363,'test',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_316-001.jpg,https://artuk.org/discover/artworks/cornfield-cradle-8161,'test',' dog'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/RCM/CW_RCM_TRURI_1000_47-001.jpg,https://artuk.org/discover/artworks/cornish-cliff-scene-14375,'test',' bird'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ABD/AAG/ABD_AAG_ag000003-001.jpg,https://artuk.org/discover/artworks/cornish-fishermen-the-quay-st-ives-108140,'validation',' boat dog'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/LLR/LCNUG/LLR_LCNUG_1927_2395-001.jpg,https://artuk.org/discover/artworks/cornish-fishing-boat-81788,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/PHG/CW_PHG_PEZPH_2000_67-001.jpg,https://artuk.org/discover/artworks/cornish-lugger-pz-40-15003,'train',' bird boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/RCM/CW_RCM_TRURI_1963_8-001.jpg,https://artuk.org/discover/artworks/cornish-wrestling-k-hawkey-vs-p-sheldon-14254,'validation',' chair'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/NY/NRM/NY_NRM_1979_8000-001.jpg,https://artuk.org/discover/artworks/cornwall-9516,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/NRM/NY_NRM_1977_5777-001.jpg,https://artuk.org/discover/artworks/cornwall-9582,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/ACC/ACC/ACC_ACC_AC_5319-001.jpg,https://artuk.org/discover/artworks/cornwall-county-council-refuse-tip-carharrack-ii-63068,'test',' bird'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/MAG/NY_MAG_HARAG_26-001.jpg,https://artuk.org/discover/artworks/corridor-of-flowers-bath-flower-market-8436,'train',' diningtable'
